,Colombo,Gampaha,Kalutara,Matale,Kandy,Nuwara Eliya,Galle,Matara,Hambantota,Jaffna,Kilinochchi,Mannar,Mullaitivu,Vavuniya,Trincomalee,Batticaloa,Ampara,Puttalam,Kurunegala,Anuradhapura,Polonnaruwa,Badulla,Monaragala,Kegalle,Ratnapura
Medical Laboratory Sciences - University of Peradeniya,1.798425,1.2819596331874672,1.5718264075286414,1.2535453633800486,1.7811,1.143805020662506,1.7756,1.5634184368978803,1.5507654855834794,1.6564617647058824,1.0624880646360715,1.0792751642130975,0.9765769026997104,1.139542544030957,1.2052941126625267,1.6305862275449101,1.4953228778244227,1.238642803810562,1.7905250000000001,1.234866342050448,1.2040943878707315,1.2655361158256606,1.2377135738406382,1.680037435897436,1.3955273664689756
Medical Laboratory Sciences - University of Sri Jayewardenepura,1.720675,1.504561485826002,1.6230557291666665,1.3701404751118924,1.6356465174129355,1.143805020662506,1.625299863387978,1.6288979166666666,1.6155053160919541,1.723675,1.0624880646360715,1.0792751642130975,0.9765769026997104,1.263740944030957,1.2052941126625267,1.61263622754491,1.4679728778244228,1.238642803810562,1.721525,1.234866342050448,1.2040943878707315,1.2655361158256606,1.2377135738406382,1.6140487903225806,1.725275
Medical Laboratory Sciences - University of Jaffna,1.4766619668246443,1.4179750000000002,1.3185719464779169,1.5500749999999999,1.5111,1.27365,1.507172456970866,1.4421202550796985,1.3266004151204367,1.7268,1.2678500000000001,1.5194,1.2426750000000002,1.4355182608695651,1.52785,1.6430000000000002,1.5187326203208558,1.583275,1.3964370520816782,1.360125,1.3180749999999999,1.53345,1.4195750000000003,1.4916350403225804,1.4575402491220368
Medical Laboratory Sciences - University of Ruhuna,1.6465999999999998,1.5576510514018693,1.6434,1.446001838748256,1.564555868544601,1.143805020662506,1.693275,1.675975,1.6553,1.2998028631997154,1.0624880646360715,1.0792751642130975,0.9765769026997104,1.289474283161392,1.3019608848144255,1.3451541875089228,1.5266506868131868,1.4330159049289217,1.67045,1.234866342050448,1.2040943878707315,1.4431498896028345,1.2377135738406382,1.6503999999999999,1.5450116421568625
Radiography - University of Peradeniya,1.50945,1.54065,1.5722749999999999,1.4572,1.4926750000000002,1.256025,1.468075,1.5672,1.523375,1.6149499999999999,1.192625,1.4501,1.11905,1.3057500000000002,1.51325,1.5535750000000002,1.5580500000000002,1.537575,1.5926749999999998,1.406025,1.3498,1.50935,1.3207499999999999,1.5882749999999999,1.5118
Physiotherapy - University of Colombo,1.733675,1.512711485826002,1.7852000000000001,1.3778404751118922,1.625655868544601,1.143805020662506,1.7799500000000001,1.6558479166666666,1.630305316091954,1.772675,1.0624880646360715,1.3885420683900018,0.9765769026997104,1.2856992831613918,1.3102358848144258,1.4688227772525124,1.4933978778244226,1.238642803810562,1.7707,1.234866342050448,1.2040943878707315,1.2655361158256606,1.2377135738406382,1.5590350403225806,1.5037902491220367
Physiotherapy - University of Peradeniya,1.4846605568678695,1.4566731473614651,1.5605205389492753,1.4983798882681563,1.66005,1.3101500000000001,1.78725,1.7675,1.4120450990284827,1.6205617647058825,1.39165,1.299933095823096,1.2491999999999999,1.4056932608695651,1.4643082278481012,1.704425,1.675475,1.6504999999999999,1.6551461822660098,1.45285,1.427,1.597075,1.4461,1.767575,1.6157621173469388
Environmental Conservation & Management - University of Kelaniya,1.03475,0.9904999999999999,1.023875,0.9579500000000001,1.056325,0.815675,1.0612,1.105,1.0969,0.78665,0.37865,0.488275,0.639175,0.8088,0.8536499999999999,0.7912999999999999,1.0061499999999999,0.9807,0.9899749999999999,0.895,0.804925,1.03445,0.98525,1.119475,1.039425
Fisheries & Marine Sciences - University of Ruhuna,0.882325,0.808925,0.901525,0.763725,0.87295,0.6384,0.9084000000000001,0.9038,0.8786500000000002,0.7415,0.437025,0.43105,0.283825,0.48730000000000007,0.603,0.6615749999999999,0.8078000000000001,0.767425,0.886975,0.7703249999999999,0.530425,0.893125,0.746575,0.8823749999999999,0.8840250000000001
Marine And Freshwater Sciences - University of Ruhuna,0.9834499999999999,0.9714,0.9831000000000001,0.8949,0.9652499999999999,0.7607,1.0201500000000001,1.04685,0.9942249999999999,0.9521999999999999,0.32465,0.672275,0.2741,0.639325,0.9049,0.9823250000000001,0.945475,0.8071,0.999125,0.9333750000000001,0.7304,0.9679249999999999,0.8442500000000001,0.97885,1.014525
Animal Science & Fisheries - University of Peradeniya,1.12585,1.140825,1.0956000000000001,1.09195,1.184925,0.993975,1.158925,1.1645,1.1688999999999998,1.15905,0.781925,0.44582499999999997,0.4349,0.665775,0.8199000000000001,1.001825,0.81265,1.076625,1.1925750000000002,1.04785,0.94485,1.06055,0.91465,1.123225,1.1480000000000001
Food Production & Technology Management - Wayamba University of Sri Lanka,0.98845,1.0130000000000001,1.0404,0.8891249999999999,1.0585,0.88515,1.0724749999999998,1.0480749999999999,1.046475,0.9154,0.492475,0.7799,0.387375,0.8584750000000001,0.8435,0.878025,0.9881,1.0361500000000001,1.02765,1.051375,0.8253750000000001,0.985225,0.8603,1.073025,0.9644
Food Business Management - Sabaragamuwa University of Sri Lanka,1.2625790594059407,1.242161485826002,1.280680579013378,1.1963435246317928,1.242252068691325,1.0750175090777052,1.2945927364400305,1.303885058405282,1.2845849295369574,1.143817504743833,1.0337354925625724,1.1017052559196365,1.0072235701754386,1.075637065116279,1.1717348844746074,1.1100861006058058,1.1966032907119168,1.1855268988816403,1.2840908698156681,1.2216400740740738,1.0737301354166666,1.2474862262228261,1.2486939141659807,1.2881236858974359,1.2612212796506037
Management And Information Technology (Seusl) - South Eastern University of Sri Lanka,1.37245,1.392875,1.4353500000000001,1.509875,1.441475,1.441675,1.467975,1.4374500000000001,1.4455,1.4262,1.3789500000000001,1.5264749999999998,1.3889,1.480025,1.5649000000000002,1.5485000000000002,1.57045,1.4863499999999998,1.4720749999999998,1.4604750000000002,1.483725,1.4857500000000001,1.42545,1.4929999999999999,1.412275
Computing & Information Systems - Sabaragamuwa University of Sri Lanka,1.077675,1.06135,1.121725,0.9642999999999999,1.021575,0.7357,1.112075,1.123175,1.13975,1.132425,0.8237500000000001,0.660875,0.48109999999999997,0.8688,1.02715,1.006525,1.060875,1.016925,1.101475,0.977225,0.7249749999999999,1.0553500000000002,0.9123000000000001,1.0986749999999998,1.0953750000000002
Physical Education # - Sabaragamuwa University of Sri Lanka,-0.1111,0.0019000000000000267,0.15402499999999997,0.5405568965517242,0.14132499999999998,-0.015625000000000007,0.4549701428571429,0.5821955202312139,0.9269385730151736,0.6090500000000001,1.0624880646360715,0.6841986363636364,0.7663533325242718,0.6111448608695653,-0.033125,0.094575,0.153025,0.4223012640449439,0.061599999999999995,-0.04724999999999999,0.4740196666666666,0.096325,0.39605,0.23107500000000003,-0.049475000000000005
Sports Science & Management # - University of Sri Jayewardenepura,0.882375,0.903275,0.8827499999999999,1.184850421183517,0.9149499999999999,1.1918329411764705,0.8825750000000001,1.022075,0.994925,1.1500383870967743,1.0720307830826734,1.0792751642130975,0.9306033325242719,1.1313803259858441,0.9976266566265061,0.913825,1.2560054981452782,0.934425,0.9304250000000001,1.1070231428571429,1.1192250000000001,1.166425,1.1256189141659807,1.01775,0.867775
Sports Science & Management # - Sabaragamuwa University of Sri Lanka,0.66255,0.5111,0.545175,0.7284449421965318,0.7732000000000001,0.2764298192771084,0.6859500000000001,0.47740000000000005,0.07984999999999998,0.30237499999999995,0.9405398932521649,0.679095796460177,0.62321825,0.6157888180451128,0.7149092281879195,0.43705,0.367225,0.40700000000000003,0.534375,0.37239999999999995,0.627817700729927,0.35135,0.45089999999999997,0.64645,0.47835000000000005
Speech And Hearing Sciences # - University of Kelaniya,1.2539,1.36535,1.20185,1.08165,1.278275,0.7300798192771084,1.233425,1.0600749999999999,1.199225,1.0784,0.5201532110091743,0.5892594594594596,0.8130055825242718,0.9147122180451127,1.287375,1.235275,1.34945,1.1119,1.2966,1.012975,0.8670392524540651,1.3635,1.0481907534246575,1.3757499999999998,1.128975
Tourism & Hospitality Management - Rajarata University of Sri Lanka,1.349525,1.398025,1.3929557291666665,1.400425,1.405475,1.40395,1.4213498633879782,1.3994497348484847,1.4109601694915255,1.17575,1.1969282110091743,1.2324594594594596,1.1816955,1.2076266,1.319825,1.1464750000000001,1.3226506868131866,1.3488396408839778,1.4308,1.3589018361581924,1.2826873673965937,1.313061226222826,1.3984999999999999,1.4086237903225807,1.4417499999999999
Tourism & Hospitality Management - Sabaragamuwa University of Sri Lanka,1.390025,1.397125,1.401225,1.3939699421965317,1.4122000000000001,1.40455,1.405725,1.4347499999999997,1.44075,1.3556251518026565,1.1538348536268972,1.3424920683900017,1.0755564026997104,1.205065944030957,1.2052941126625267,1.2587287384071264,1.3728206703910615,1.416725,1.418425,1.39995,1.382271551724138,1.40125,1.41397890625,1.4135749999999998,1.400325
Agricultural Resource Management & Technology - University of Ruhuna,1.2408955568678697,1.217583581785598,1.2559162173112504,1.1647754211835168,1.2386985861042603,1.1055252013853976,1.2754691176555002,1.3045555786364957,1.2664950990284827,1.191191098493833,0.935272174805563,1.013153892283273,0.7751463201754386,1.0682553259858443,1.0716598844746072,1.1548925108622163,1.2204004817231529,1.1902031629265841,1.2720517835212521,1.1867895058922557,1.1158978361465937,1.2082188178458626,1.0833728204159807,1.278539244408074,1.2211248866157778
Agri Business Management - University of Ruhuna,0.8686,0.8486500000000001,0.916625,0.807125,0.907575,0.75475,0.93215,0.9563249999999999,0.88085,0.726125,0.28214999999999996,0.517425,0.2227,0.403525,0.647075,0.675475,0.802925,0.66925,0.919375,0.7893,0.7464500000000001,0.84795,0.7272249999999999,0.925675,0.848625
Green Technology - University of Ruhuna,0.997425,0.9598,1.011475,0.84705,1.0296500000000002,0.8322,1.0347,1.03585,1.015275,0.90355,0.490975,0.59475,0.406175,0.542725,0.855775,0.836675,0.8038500000000001,0.8388,0.931975,0.7410749999999999,0.58225,0.9551750000000001,0.8602,1.04295,1.0193750000000001
Science And Technology - Uva Wellassa University of Sri Lanka,0.980125,0.94015,0.999825,0.916125,0.9729249999999999,0.766625,1.03525,1.047475,1.020125,1.053275,0.937425,0.5693250000000001,0.42292500000000005,0.8516999999999999,0.898175,0.92175,0.9911000000000001,0.846425,0.9789249999999999,0.8160999999999999,0.7145,0.9980500000000001,0.8242499999999999,0.9818500000000001,0.9608750000000001
Computer Science & Technology # - Uva Wellassa University of Sri Lanka,0.9619500000000001,1.0183499999999999,1.05485,0.883375,1.0394,0.574075,1.00115,1.1724,1.0381500000000001,1.1824249999999998,0.6498999999999999,0.6416000000000001,0.20915,0.8617999999999999,0.86005,0.9458500000000001,0.9712750000000001,0.8947,1.02115,0.8344750000000001,0.7390965517241379,1.05605,0.8254,0.956675,0.832175
Entrepreneurship & Management # - Uva Wellassa University of Sri Lanka,1.2718205568678695,1.2556585817855979,1.2997162173112502,1.2464754211835167,1.2723985861042604,1.1066752013853975,1.3138191176555003,1.3284055786364957,1.2966450990284826,1.1808410984938331,1.0624880646360715,1.0824038922832728,1.0275713201754386,1.059755325985844,1.1972848844746073,1.2169675108622162,1.181775481723153,1.2021281629265839,1.305476783521252,1.241014505892256,1.1445978361465936,1.2600188178458627,1.2142228204159806,1.2906892444080742,1.2658248866157777
Animal Science - Uva Wellassa University of Sri Lanka,1.0707790594059405,1.040561485826002,1.083405579013378,0.9985435246317927,1.074802068691325,0.8780425090777053,1.1035427364400305,1.1179350584052818,1.0847349295369573,1.0615925047438328,0.6859604925625723,0.7406302559196366,0.6212985701754385,0.899162065116279,0.9510598844746073,1.009986100605806,1.039653290711917,0.9493268988816402,1.0866408698156682,0.9507400740740741,0.9013051354166666,0.9975112262228261,0.9475689141659808,1.1116986858974358,1.0327212796506036
Export Agriculture - Uva Wellassa University of Sri Lanka,0.7583249999999999,0.759825,0.793925,0.71075,0.79275,0.6638499999999999,0.803175,0.820125,0.801675,0.736625,0.35779999999999995,0.29505000000000003,0.264375,0.42245,0.5316000000000001,0.617125,0.7097,0.579075,0.784375,0.6613249999999999,0.655475,0.7224750000000001,0.5815,0.8041750000000001,0.747725
Tea Technology & Value Addition - Uva Wellassa University of Sri Lanka,0.984585,0.9390270161290323,0.9911398097826087,0.9153136363636364,0.9513686528497409,0.7970345679012346,1.007995142857143,1.023701818181818,1.014186842105263,0.9637383870967742,0.769257281553398,0.4952957964601771,0.49224549999999995,0.7979266,0.9352332278481013,0.8608995508982037,0.8652706703910614,0.8368978448275862,0.9905310483870968,0.9424731428571428,0.9279196666666667,0.983644429347826,0.889902950310559,0.9995112499999999,0.987759162303665
Industrial Information Technology # - Uva Wellassa University of Sri Lanka,1.12835,1.106,1.1278,1.2003,1.10425,0.906425,1.1679,1.170225,1.050875,1.0914,0.46897500000000003,1.075825,0.51375,1.01215,1.0208,1.093425,1.132325,0.95405,1.1495,1.1312000000000002,1.0928,1.153975,1.13515,1.1836,1.155825
Mineral Resources And Technology - Uva Wellassa University of Sri Lanka,0.8999250000000001,0.8692500000000001,0.9158999999999999,0.793525,0.891375,0.71635,0.9188999999999999,0.9102250000000001,0.9237500000000001,0.9362750000000001,0.71635,0.48214999999999997,0.421575,0.698275,0.87795,0.87825,0.8698250000000001,0.744575,0.9126750000000001,0.871575,0.8355,0.8935500000000001,0.671,0.878725,0.91825
Aquatic Resources Technology - Uva Wellassa University of Sri Lanka,0.71375,0.70395,0.764975,0.681625,0.771625,0.55345,0.7746,0.7870999999999999,0.764225,0.719225,0.24625000000000002,0.292725,0.21539999999999998,0.5079,0.5741,0.59585,0.706675,0.6119,0.7675750000000001,0.5952000000000001,0.5976,0.6791,0.5245,0.7834000000000001,0.698625
Palm And Latex Technology & Value Addition - Uva Wellassa University of Sri Lanka,1.051276497461929,1.0513491120886282,1.0745004480804812,0.9423205329153606,1.0338401702626763,0.8383172602089269,1.0885465240726124,1.093222338413032,1.0745220115967886,1.041986980846774,0.7630189637963888,0.6284944328238135,0.5741182499999999,0.7604948608695652,0.9932332278481013,0.9987309611546139,0.9778928614022974,0.90214910887253,1.0808169620926806,0.9699725746753246,0.8458873673965936,1.0159270209708626,0.8683818565605591,1.0664768085106382,1.017837769268839
"Hospitality, Tourism And Events Management # - Uva Wellassa University of Sri Lanka",1.234225,1.223875,1.255025,1.2237,1.1984249999999999,1.109225,1.265625,1.2406000000000001,1.212625,0.9664,0.7914249999999999,1.011425,0.9420055825242718,0.797925,0.9900000000000001,1.032975,0.9985499999999999,1.0170249999999998,1.2369999999999999,1.2225000000000001,0.8334250000000001,1.178525,1.1361750000000002,1.2345000000000002,1.240475
Engineering Technology (Et) - University of Colombo,1.8602999999999998,1.866025,1.8554249999999999,1.7012818965517242,1.8494499999999998,1.5008875115848006,1.85555,1.8528250000000002,1.8891999999999998,1.72017359375,1.2538307830826734,1.0792751642130975,0.9765769026997104,1.139542544030957,1.7373092281879194,1.8833250000000001,1.7003206703910614,1.923325,1.854375,1.8738249999999999,1.3653339191207314,2.06225,1.69330390625,1.7285905585106385,1.877275
Engineering Technology (Et) - University of Sri Jayewardenepura,2.0389999999999997,2.066725,2.0427,2.09375,2.125175,2.048875,2.0608250000000004,2.0467750000000002,1.896736842105263,2.1145750000000003,1.3027057830826734,1.0792751642130975,0.9765769026997104,1.139542544030957,2.1881000000000004,2.0665,2.2366,2.1229999999999998,2.0336749999999997,2.048625,1.4453339191207315,2.0776250000000003,1.88017890625,2.115975,2.0414499999999998
Engineering Technology (Et) - University of Kelaniya,1.7144999999999997,1.710375,1.7096,1.7367750000000002,1.72945,1.7415,1.7378,1.7186000000000001,1.721625,1.8207,1.254722174805563,1.2476407047536382,0.9765769026997104,1.2921803259858442,1.4517842281879196,1.7513,1.6205006868131868,1.87305,1.711875,1.7252,1.8331749999999998,1.7709000000000001,1.3585978204159805,1.75135,1.72815
Engineering Technology (Et) - University of Jaffna,1.19175,1.149075,1.18275,1.2753,1.10595,0.87305,1.19385,1.3736434368978805,1.2646904855834795,0.85835,0.482275,0.440425,0.5918749999999999,0.4192,0.7511999999999999,1.079625,0.9781,0.8830500000000001,1.22255,1.1439750000000002,0.916475,1.1469500000000001,1.0815539062500001,1.295475,1.165775
Engineering Technology (Et) - University of Ruhuna,1.374575,1.380375,1.388975,1.4188548882681564,1.3952499999999999,1.3944999999999999,1.383675,1.4005499999999997,1.41945,1.2998028631997154,1.2921104925625724,1.0792751642130975,1.2321758201754387,1.139542544030957,1.4970999999999999,1.5225250000000001,1.4653,1.4923250000000001,1.388725,1.41925,1.4782677007299272,1.378392297979798,1.4127499999999997,1.388275,1.3941500000000002
Engineering Technology (Et) - Rajarata University of Sri Lanka,1.16245,1.1513,1.179925,1.27065,1.114025,1.094675,1.2894249999999998,1.399926677121344,1.1842618421052633,1.141475,1.138397174805563,1.0792751642130975,0.9765769026997104,1.1129226831613919,1.1262092281879195,1.1767,1.15205,1.0970262640449437,1.2263249999999999,1.1343999999999999,1.167721551724138,1.160525,1.129675,1.231275,1.17815
Engineering Technology (Et) - Sabaragamuwa University of Sri Lanka,1.1823249999999998,1.1945999999999999,1.1956499999999999,1.2842199421965317,1.212475,1.214575,1.2263249999999999,1.3685705202312137,1.19205,1.285666098493833,1.0624880646360715,1.0792751642130975,1.0005814026997104,1.2571787259858442,1.2052941126625267,1.321275,1.2290506868131867,1.2451159049289218,1.228875,1.2610518361581922,1.3189946666666668,1.252875,1.2483,1.2116000000000002,1.22595
Engineering Technology (Et) - Wayamba University of Sri Lanka,1.334,1.333425,1.35335,1.356975,1.3572749999999998,1.4255000000000002,1.352975,1.4355,1.37995,1.4632117647058824,1.0624880646360715,1.3443670683900018,0.9765769026997104,1.252405325985844,1.3739592281879194,1.40075,1.345925,1.3342999999999998,1.3360500000000002,1.338475,1.4925249999999999,1.359075,1.3783249999999998,1.3545500000000001,1.3427499999999999
Engineering Technology (Et) - Uva Wellassa University of Sri Lanka,1.161325,1.1338,1.31965,1.2755,1.109025,0.9493499999999999,1.1697,1.4197479166666667,1.1089499999999999,1.002825,1.066647174805563,1.0792751642130975,0.9973041526997104,1.096715944030957,1.094325,1.0894000000000001,1.0510000000000002,1.060125,1.2289,1.1908500000000002,1.00745,1.182925,1.0626499999999999,1.23855,1.159125
Biosystems Technology (Bst) - University of Colombo,1.73345,1.73265,1.7328000000000001,1.76015,1.736375,1.734175,1.745675,1.7169,1.74845,1.85985,1.227422174805563,1.674295796460177,1.5591055825242721,1.4777448608695651,1.755,1.840075,1.770975,1.813325,1.7148,1.72905,1.4843662183908044,1.746,1.921875,1.7245750000000002,1.7322250000000001
Biosystems Technology (Bst) - University of Sri Jayewardenepura,1.981325,1.9828999999999999,1.990225,2.1428499999999997,2.002625,1.7829829411764704,2.036875,2.116225,1.9774601694915255,2.35005,1.0624880646360715,1.3772407047536381,1.674376082524272,1.139542544030957,1.8724999999999998,2.006625,2.06715,2.0199262640449436,2.0277249999999998,2.01185,1.6176320204741377,1.988925,2.126825,1.9808500000000002,2.029325
Biosystems Technology (Bst) - University of Jaffna,0.881,0.884575,0.9771,1.2690000000000001,1.108925,0.92205,1.1625748633879782,1.205101818181818,1.08445,0.88905,1.0624880646360715,1.0595944328238134,1.1173510825242718,0.938525,1.0244499999999999,1.02915,1.2055,0.876475,1.08155,1.10945,0.9295249999999999,1.102625,1.055125,1.2792892444080741,1.0611000000000002
Biosystems Technology (Bst) - University of Ruhuna,1.494175,1.5737,1.520175,1.4133085785601682,1.5544,1.58795,1.52135,1.5252750000000002,1.56555,1.2998028631997154,1.1963513823930807,1.1750293677529204,0.9765769026997104,1.242882078914678,1.3831842281879196,1.2587287384071264,1.5161250000000002,1.3608887497565079,1.5301,1.552275,1.2872339191207316,1.5461749999999999,1.4964749999999998,1.5029249999999998,1.4951500000000002
"Biosystems Technology (Bst) - Eastern University, Sri Lanka",0.6837249999999999,0.801625,0.9650000000000001,1.1974636363636364,1.141233415841584,0.8800329411764706,1.019725,1.2942997348484848,1.066925,0.672825,0.60795,0.8198962719298245,0.5637249999999999,0.579725,1.0324,1.010775,1.186147191011236,0.7613,1.1283750000000001,1.167425,0.8141999999999999,1.125375,1.0619659638554215,1.3225630347306547,1.0734
Biosystems Technology (Bst) - South Eastern University of Sri Lanka,0.7232000000000001,0.82125,0.9659,1.2186935246317927,1.139108415841584,0.887775,0.9546250000000001,1.2025018181818181,1.127386842105263,0.764275,0.6829408898305085,0.9124594594594595,0.9596235701754385,0.8919226831613919,1.0382342281879196,1.0474999999999999,1.11005,0.9108896408839777,1.122525,1.1912225746753247,0.9119677007299269,1.1153,1.0559,1.353700598833219,1.0505
Biosystems Technology (Bst) - Rajarata University of Sri Lanka,1.2011500000000002,1.21785,1.22875,1.230425,1.2073999999999998,1.2162076923076923,1.2176,1.3265729166666667,1.238548087431694,1.3130791176470586,1.0624880646360715,1.2092694328238134,0.9765769026997104,1.139542544030957,1.2367,1.2097000000000002,1.2477956703910613,1.219325,1.20445,1.217325,1.2294551354166665,1.223025,1.232525,1.22485,1.220125
Biosystems Technology (Bst) - Sabaragamuwa University of Sri Lanka,1.285325,1.292225,1.30315,1.3653449421965318,1.2820999999999998,1.3025298192771084,1.313325,1.2958500000000002,1.3287499999999999,1.2998028631997154,1.0624880646360715,1.1071293677529206,1.0732738325242719,1.139542544030957,1.3298424560360207,1.4128115497076024,1.2772583071340422,1.3729500000000001,1.3175,1.288425,1.3867,1.28855,1.29175,1.300225,1.28685
Biosystems Technology (Bst) - Wayamba University of Sri Lanka,1.4500000000000002,1.427325,1.4349057291666667,1.425525,1.44495,1.3899326923076925,1.45,1.500575,1.43655,1.4545501518026567,1.287889893252165,1.2524949082934609,0.9765769026997104,1.283374283161392,1.5565000000000002,1.4524615497076023,1.3421583071340422,1.4658,1.435725,1.42745,1.5383,1.432025,1.4407,1.437575,1.4451500000000002
Biosystems Technology (Bst) - Uva Wellassa University of Sri Lanka,1.2265000000000001,1.22115,1.246025,1.319375,1.2211250000000002,1.2498,1.25695,1.232275,1.2769499999999998,1.316625,1.2136854925625724,1.124126527849461,1.17889325,1.156005478914678,1.2940332278481013,1.32395,1.262275,1.272487485711564,1.2272750000000001,1.2273999999999998,1.260296551724138,1.2164249999999999,1.2357157534246574,1.2380749999999998,1.22025
Information Communication Technology - University of Colombo,1.8714499999999998,1.89775,1.87865,1.5971748304646882,1.943075,1.3762204527612714,2.02445,1.8752,1.891275,2.0900749999999997,1.0624880646360715,1.0792751642130975,0.9765769026997104,1.139542544030957,1.7782342281879195,1.6209929599640125,1.7932756868131867,1.94035,1.8974,1.7938018361581922,1.652757020474138,1.882675,1.8701659638554216,1.70956125,1.8821250000000003
Information Communication Technology - University of Sri Jayewardenepura,1.9680499999999999,1.9517499999999999,1.950125,2.0016249999999998,1.9841499999999999,1.7649329411764705,1.9618499999999999,1.969325,1.970625,2.0437,1.5037354925625723,1.0792751642130975,0.9765769026997104,1.353932078914678,2.060025,1.9929000000000001,2.0424249999999997,1.7717040540540543,1.9968500000000002,1.996625,1.856232020474138,2.01955,1.8717657534246575,1.9597250000000002,1.9626500000000002
Information Communication Technology - University of Kelaniya,1.7118,1.717325,1.705075,1.75615,1.724025,1.6171576923076922,1.722725,1.71925,1.7527499999999998,1.7182500000000003,1.0624880646360715,1.0792751642130975,0.9765769026997104,1.139542544030957,1.5375342281879196,1.6174814102564103,1.6877256868131867,1.592751264044944,1.740475,1.745575,1.562039252454065,1.716175,1.76845,1.734175,1.7351750000000001
Information Communication Technology - University of Ruhuna,1.5313,1.539025,1.5303,1.5507449421965318,1.55995,1.585425,1.5679750000000001,1.525725,1.5446749999999998,1.4682251518026566,1.0624880646360715,1.2200407047536381,0.9765769026997104,1.139542544030957,1.2568598844746073,1.4627676378013206,1.5721506868131867,1.4588624857115642,1.57185,1.5670499999999998,1.2040943878707315,1.560825,1.368481856560559,1.572575,1.554125
Information Communication Technology - South Eastern University of Sri Lanka,1.108941497461929,1.132222095959596,1.1792606382978723,1.2436867848198805,1.1118715174129354,1.0978076923076925,1.2604763812154696,1.3579034953031623,1.2063601694915256,1.1724985937499999,1.078302572073499,1.0792751642130975,0.9765769026997104,1.152780478914678,1.2551999999999999,1.1597059611546139,1.144122191011236,1.1384262640449438,1.2056109137055837,1.1522744318181817,1.190614252454065,1.1506075916230365,1.2068196596746577,1.2175905585106384,1.1157536069651741
Information Communication Technology - Rajarata University of Sri Lanka,1.2674750000000001,1.2671000000000001,1.2717,1.2977249999999998,1.296425,1.379275,1.3006000000000002,1.40035,1.3066499999999999,1.3123,1.1620807830826734,1.124326527849461,0.9765769026997104,1.247207078914678,1.2784424560360206,1.2628064102564103,1.290825,1.266425,1.2565499999999998,1.268825,1.2720623673965936,1.26,1.321375,1.3039,1.2794
Information Communication Technology - University of Jaffna - Vavuniya Campus,1.1883705568678695,1.169308581785598,1.3185719464779169,1.243350421183517,1.1692235861042604,0.9818502013853976,1.2042941176555002,1.3579034953031623,1.2000700990284827,1.156566098493833,1.021222174805563,0.792503892283273,0.8933463201754386,0.8547303259858442,1.0898098844746074,1.1693675108622164,1.2175504817231528,1.129778162926584,1.217451783521252,1.195764505892256,1.0793978361465937,1.1622438178458627,1.0935228204159806,1.2294392444080742,1.1805998866157779
Information Communication Technology - Uva Wellassa University of Sri Lanka,1.3364250000000002,1.353575,1.3389499999999999,1.4077250000000001,1.3715249999999999,1.3939576923076924,1.4102000000000001,1.4334500000000001,1.3982999999999999,1.4392250000000002,1.2703731713839068,1.0792751642130975,0.9765769026997104,1.139542544030957,1.3395858848144258,1.3762977772525125,1.361925,1.444325,1.3572999999999997,1.3638750000000002,1.431239252454065,1.3484999999999998,1.4018157534246576,1.347725,1.340275
Physical Science -Ict - University of Sri Jayewardenepura,1.01755,0.96335,1.00005,1.2100617848198805,0.98275,1.143805020662506,0.9591750000000001,1.037375,1.023875,1.12084859375,1.0624880646360715,0.951003892283273,0.9765769026997104,1.139542544030957,1.2052941126625267,1.0979365497076023,1.043403290711917,1.1764803180989978,0.907575,0.912275,1.2040943878707315,0.941369429347826,1.2377135738406382,1.0922487903225806,0.8996249999999999
Physical Science -Ict - University of Kelaniya,1.113085,0.9967520161290323,1.0434398097826088,0.8823585785601682,0.957643652849741,0.6499845679012346,1.165620006245121,1.3166079750719486,1.0989421581972172,1.0624383870967742,0.7516939637963888,0.6439670683900016,0.9765769026997104,0.7011766,0.8201424560360208,0.8256857784431137,0.6849706703910614,0.7467728448275862,0.9791060483870968,1.1377244108335167,0.8249446666666665,0.8682194293478261,0.743027950310559,0.97868625,1.061809162303665
Translation Studies # - University of Kelaniya,1.2845750000000002,1.237425,1.301966367464539,1.2789567270164124,1.266430868544601,1.143805020662506,1.270525,1.2645729166666666,1.231648087431694,1.2998028631997154,1.0624880646360715,1.0792751642130975,0.9765769026997104,1.139542544030957,1.2052941126625267,1.2587287384071264,1.2448011685363396,1.2796228448275861,1.232656048387097,1.3131750000000002,1.2360589191207316,1.3008248896028345,1.2731096675906381,1.3384350403225804,1.317534162303665
Translation Studies # - Sabaragamuwa University of Sri Lanka,0.971275,0.9126,0.9757750000000001,1.0026867848198806,0.93955,1.143805020662506,1.13255,1.116170520231214,1.1948154855834794,1.2998028631997154,1.0624880646360715,1.0792751642130975,0.9765769026997104,1.139542544030957,1.2052941126625267,1.2587287384071264,1.2448011685363396,0.9391659049289216,0.96882118226601,0.8167,1.1021320204741378,0.8347917968749999,1.2136226099852165,1.049275,0.9813000000000001
Translation Studies # - University of Jaffna,0.4382,1.008661485826002,0.9005356382978724,1.1185205329153605,0.9216,0.962215633484163,1.3493939810434785,0.8407832402234636,1.1730023276887427,0.92075,0.36835,0.9717986363636364,0.5809033325242718,0.860325,0.8119842281879195,1.0244564102564102,0.8044749999999999,0.5724,0.32787499999999997,0.332075,1.2040943878707315,0.293825,1.2377135738406382,0.9608893488332189,1.1378487595038014
